pair_id,image_id_1,image_id_2,group_id_1,group_id_2,category_id_1,category_id_2,category_1,category_2,split,label,pair_type,negative_type
DS1_IMG_000300__DS1_IMG_000301,DS1_IMG_000300,DS1_IMG_000301,Screenshot_20181117-124020_1542547175519,Screenshot_20181117-124020_1542547175519,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000300__DS1_IMG_003017,DS1_IMG_000300,DS1_IMG_003017,Screenshot_20181117-124020_1542547175519,IMG_2939_24d96ddc,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000301__DS1_IMG_000761,DS1_IMG_000301,DS1_IMG_000761,Screenshot_20181117-124020_1542547175519,Chandelier_Diamond_Wedding_Earrings_JLE35-750x500,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000301__DS1_IMG_001959,DS1_IMG_000301,DS1_IMG_001959,Screenshot_20181117-124020_1542547175519,IMG_0575_d24d70ee,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000301__DS1_IMG_002244,DS1_IMG_000301,DS1_IMG_002244,Screenshot_20181117-124020_1542547175519,IMG_1422_cf8efbc5,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000301__DS1_IMG_004015,DS1_IMG_000301,DS1_IMG_004015,Screenshot_20181117-124020_1542547175519,Screenshot_20181116-202757_1542453058358,0,4,Bracelet,Ring,train,0,negative,random
DS1_IMG_000302__DS1_IMG_000303,DS1_IMG_000302,DS1_IMG_000303,Screenshot_20181121-045019_1544080621020,Screenshot_20181121-045019_1544080621020,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000302__DS1_IMG_000304,DS1_IMG_000302,DS1_IMG_000304,Screenshot_20181121-045019_1544080621020,Screenshot_20181121-045019_1544080621020,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000302__DS1_IMG_000987,DS1_IMG_000302,DS1_IMG_000987,Screenshot_20181121-045019_1544080621020,earring_145,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000302__DS1_IMG_003180,DS1_IMG_000302,DS1_IMG_003180,Screenshot_20181121-045019_1544080621020,IMG_3518_909c4cb9,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000303__DS1_IMG_000304,DS1_IMG_000303,DS1_IMG_000304,Screenshot_20181121-045019_1544080621020,Screenshot_20181121-045019_1544080621020,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000303__DS1_IMG_001135,DS1_IMG_000303,DS1_IMG_001135,Screenshot_20181121-045019_1544080621020,earring_272,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000303__DS1_IMG_003407,DS1_IMG_000303,DS1_IMG_003407,Screenshot_20181121-045019_1544080621020,necklace_165,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000304__DS1_IMG_003002,DS1_IMG_000304,DS1_IMG_003002,Screenshot_20181121-045019_1544080621020,IMG_2924_df6eecc1,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000304__DS1_IMG_003321,DS1_IMG_000304,DS1_IMG_003321,Screenshot_20181121-045019_1544080621020,IMG_3597_040758e8,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000305__DS1_IMG_000306,DS1_IMG_000305,DS1_IMG_000306,Screenshot_20181125-115332_1544080274502,Screenshot_20181125-115332_1544080274502,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000305__DS1_IMG_000307,DS1_IMG_000305,DS1_IMG_000307,Screenshot_20181125-115332_1544080274502,Screenshot_20181125-115332_1544080274502,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000305__DS1_IMG_000784,DS1_IMG_000305,DS1_IMG_000784,Screenshot_20181125-115332_1544080274502,IMG_0679_d42028d4,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000305__DS1_IMG_002030,DS1_IMG_000305,DS1_IMG_002030,Screenshot_20181125-115332_1544080274502,IMG_0611_fe713fd9,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000305__DS1_IMG_002432,DS1_IMG_000305,DS1_IMG_002432,Screenshot_20181125-115332_1544080274502,IMG_1575_9dfb858d,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000306__DS1_IMG_000307,DS1_IMG_000306,DS1_IMG_000307,Screenshot_20181125-115332_1544080274502,Screenshot_20181125-115332_1544080274502,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000306__DS1_IMG_000387,DS1_IMG_000306,DS1_IMG_000387,Screenshot_20181125-115332_1544080274502,bracelet_054,0,0,Bracelet,Bracelet,train,0,negative,random
DS1_IMG_000306__DS1_IMG_000969,DS1_IMG_000306,DS1_IMG_000969,Screenshot_20181125-115332_1544080274502,earring_135,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000306__DS1_IMG_001656,DS1_IMG_000306,DS1_IMG_001656,Screenshot_20181125-115332_1544080274502,IMG_0382-1-_bb3327df,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000306__DS1_IMG_002336,DS1_IMG_000306,DS1_IMG_002336,Screenshot_20181125-115332_1544080274502,IMG_1494_8c69fd98,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000307__DS1_IMG_000989,DS1_IMG_000307,DS1_IMG_000989,Screenshot_20181125-115332_1544080274502,earring_145,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000307__DS1_IMG_002475,DS1_IMG_000307,DS1_IMG_002475,Screenshot_20181125-115332_1544080274502,IMG_1616_0ba2ce22,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000308__DS1_IMG_000309,DS1_IMG_000308,DS1_IMG_000309,Silver_Turquoise_Arts_Crafts_Bracelet_6_1024x1024,Silver_Turquoise_Arts_Crafts_Bracelet_6_1024x1024,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000308__DS1_IMG_000310,DS1_IMG_000308,DS1_IMG_000310,Silver_Turquoise_Arts_Crafts_Bracelet_6_1024x1024,Silver_Turquoise_Arts_Crafts_Bracelet_6_1024x1024,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000308__DS1_IMG_000949,DS1_IMG_000308,DS1_IMG_000949,Silver_Turquoise_Arts_Crafts_Bracelet_6_1024x1024,earring_117,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000308__DS1_IMG_001414,DS1_IMG_000308,DS1_IMG_001414,Silver_Turquoise_Arts_Crafts_Bracelet_6_1024x1024,images-34-,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000308__DS1_IMG_001802,DS1_IMG_000308,DS1_IMG_001802,Silver_Turquoise_Arts_Crafts_Bracelet_6_1024x1024,IMG_0497-1-_991979e3,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000309__DS1_IMG_000310,DS1_IMG_000309,DS1_IMG_000310,Silver_Turquoise_Arts_Crafts_Bracelet_6_1024x1024,Silver_Turquoise_Arts_Crafts_Bracelet_6_1024x1024,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000311__DS1_IMG_000312,DS1_IMG_000311,DS1_IMG_000312,bracelet_002,bracelet_002,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000311__DS1_IMG_000313,DS1_IMG_000311,DS1_IMG_000313,bracelet_002,bracelet_002,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000311__DS1_IMG_001419,DS1_IMG_000311,DS1_IMG_001419,bracelet_002,images-38-,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000311__DS1_IMG_002526,DS1_IMG_000311,DS1_IMG_002526,bracelet_002,IMG_1675_ccf1a520,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000311__DS1_IMG_003015,DS1_IMG_000311,DS1_IMG_003015,bracelet_002,IMG_2935_f0bec497,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000311__DS1_IMG_003946,DS1_IMG_000311,DS1_IMG_003946,bracelet_002,IMG_3467_d962189e,0,3,Bracelet,Pendant,train,0,negative,random
DS1_IMG_000312__DS1_IMG_000313,DS1_IMG_000312,DS1_IMG_000313,bracelet_002,bracelet_002,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000312__DS1_IMG_001469,DS1_IMG_000312,DS1_IMG_001469,bracelet_002,images-82-,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000312__DS1_IMG_003312,DS1_IMG_000312,DS1_IMG_003312,bracelet_002,IMG_3591_bf00066a,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000313__DS1_IMG_002178,DS1_IMG_000313,DS1_IMG_002178,bracelet_002,IMG_1355_bc26eb16,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000313__DS1_IMG_002534,DS1_IMG_000313,DS1_IMG_002534,bracelet_002,IMG_1850_77cd24da,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000314__DS1_IMG_000315,DS1_IMG_000314,DS1_IMG_000315,bracelet_003,bracelet_003,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000314__DS1_IMG_000316,DS1_IMG_000314,DS1_IMG_000316,bracelet_003,bracelet_003,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000314__DS1_IMG_003955,DS1_IMG_000314,DS1_IMG_003955,bracelet_003,IMG_3515_3ed94d29,0,3,Bracelet,Pendant,train,0,negative,random
DS1_IMG_000314__DS1_IMG_004184,DS1_IMG_000314,DS1_IMG_004184,bracelet_003,ring_110,0,4,Bracelet,Ring,train,0,negative,random
DS1_IMG_000315__DS1_IMG_000316,DS1_IMG_000315,DS1_IMG_000316,bracelet_003,bracelet_003,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000315__DS1_IMG_001598,DS1_IMG_000315,DS1_IMG_001598,bracelet_003,IMG_0353_6a02a141,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000315__DS1_IMG_004322,DS1_IMG_000315,DS1_IMG_004322,bracelet_003,ring_192,0,4,Bracelet,Ring,train,0,negative,random
DS1_IMG_000316__DS1_IMG_001386,DS1_IMG_000316,DS1_IMG_001386,bracelet_003,earring_98,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000316__DS1_IMG_002363,DS1_IMG_000316,DS1_IMG_002363,bracelet_003,IMG_1506_0374e2bd,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000316__DS1_IMG_003985,DS1_IMG_000316,DS1_IMG_003985,bracelet_003,necklace_20241125_122545_3efef2e3,0,3,Bracelet,Pendant,train,0,negative,random
DS1_IMG_000317__DS1_IMG_000318,DS1_IMG_000317,DS1_IMG_000318,bracelet_009,bracelet_009,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000317__DS1_IMG_000319,DS1_IMG_000317,DS1_IMG_000319,bracelet_009,bracelet_009,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000317__DS1_IMG_000460,DS1_IMG_000317,DS1_IMG_000460,bracelet_009,bracelet_105,0,0,Bracelet,Bracelet,train,0,negative,random
DS1_IMG_000317__DS1_IMG_002368,DS1_IMG_000317,DS1_IMG_002368,bracelet_009,IMG_1509_313cb201,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000318__DS1_IMG_000319,DS1_IMG_000318,DS1_IMG_000319,bracelet_009,bracelet_009,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000318__DS1_IMG_003059,DS1_IMG_000318,DS1_IMG_003059,bracelet_009,IMG_3084_1e694e08,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000318__DS1_IMG_003852,DS1_IMG_000318,DS1_IMG_003852,bracelet_009,IMG_2828_c95edb5d,0,3,Bracelet,Pendant,train,0,negative,random
DS1_IMG_000319__DS1_IMG_000408,DS1_IMG_000319,DS1_IMG_000408,bracelet_009,bracelet_067,0,0,Bracelet,Bracelet,train,0,negative,random
DS1_IMG_000320__DS1_IMG_000321,DS1_IMG_000320,DS1_IMG_000321,bracelet_012,bracelet_012,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000320__DS1_IMG_000322,DS1_IMG_000320,DS1_IMG_000322,bracelet_012,bracelet_012,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000320__DS1_IMG_001346,DS1_IMG_000320,DS1_IMG_001346,bracelet_012,earring_57,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000321__DS1_IMG_000322,DS1_IMG_000321,DS1_IMG_000322,bracelet_012,bracelet_012,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000321__DS1_IMG_001576,DS1_IMG_000321,DS1_IMG_001576,bracelet_012,IMG_0230_f447860f,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000322__DS1_IMG_000526,DS1_IMG_000322,DS1_IMG_000526,bracelet_012,bracelet_146,0,0,Bracelet,Bracelet,train,0,negative,random
DS1_IMG_000322__DS1_IMG_001365,DS1_IMG_000322,DS1_IMG_001365,bracelet_012,earring_76,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000322__DS1_IMG_002268,DS1_IMG_000322,DS1_IMG_002268,bracelet_012,IMG_1435_aec49ee8,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000322__DS1_IMG_003693,DS1_IMG_000322,DS1_IMG_003693,bracelet_012,IMG_0479_27be300a,0,3,Bracelet,Pendant,train,0,negative,random
DS1_IMG_000323__DS1_IMG_000324,DS1_IMG_000323,DS1_IMG_000324,bracelet_013,bracelet_013,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000323__DS1_IMG_000325,DS1_IMG_000323,DS1_IMG_000325,bracelet_013,bracelet_013,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000323__DS1_IMG_001455,DS1_IMG_000323,DS1_IMG_001455,bracelet_013,images-77-,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000323__DS1_IMG_002130,DS1_IMG_000323,DS1_IMG_002130,bracelet_013,IMG_1324_ddbeb74a,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000324__DS1_IMG_000325,DS1_IMG_000324,DS1_IMG_000325,bracelet_013,bracelet_013,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000324__DS1_IMG_000429,DS1_IMG_000324,DS1_IMG_000429,bracelet_013,bracelet_083,0,0,Bracelet,Bracelet,train,0,negative,random
DS1_IMG_000324__DS1_IMG_001861,DS1_IMG_000324,DS1_IMG_001861,bracelet_013,IMG_0526-1-_9b0c913e,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000324__DS1_IMG_003286,DS1_IMG_000324,DS1_IMG_003286,bracelet_013,IMG_3577_cef96435,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000325__DS1_IMG_001692,DS1_IMG_000325,DS1_IMG_001692,bracelet_013,IMG_0405-1-_152ce555,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000325__DS1_IMG_003407,DS1_IMG_000325,DS1_IMG_003407,bracelet_013,necklace_165,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000326__DS1_IMG_000327,DS1_IMG_000326,DS1_IMG_000327,bracelet_016,bracelet_016,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000326__DS1_IMG_000328,DS1_IMG_000326,DS1_IMG_000328,bracelet_016,bracelet_016,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000326__DS1_IMG_000396,DS1_IMG_000326,DS1_IMG_000396,bracelet_016,bracelet_061,0,0,Bracelet,Bracelet,train,0,negative,random
DS1_IMG_000326__DS1_IMG_002603,DS1_IMG_000326,DS1_IMG_002603,bracelet_016,IMG_2180_8bf8633d,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000327__DS1_IMG_000328,DS1_IMG_000327,DS1_IMG_000328,bracelet_016,bracelet_016,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000327__DS1_IMG_002551,DS1_IMG_000327,DS1_IMG_002551,bracelet_016,IMG_1861_d6aec339,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000328__DS1_IMG_003921,DS1_IMG_000328,DS1_IMG_003921,bracelet_016,IMG_2922_996200cd,0,3,Bracelet,Pendant,train,0,negative,random
DS1_IMG_000329__DS1_IMG_000330,DS1_IMG_000329,DS1_IMG_000330,bracelet_018,bracelet_018,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000329__DS1_IMG_000331,DS1_IMG_000329,DS1_IMG_000331,bracelet_018,bracelet_018,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000329__DS1_IMG_003069,DS1_IMG_000329,DS1_IMG_003069,bracelet_018,IMG_3092_84e9b6df,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000330__DS1_IMG_000331,DS1_IMG_000330,DS1_IMG_000331,bracelet_018,bracelet_018,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000330__DS1_IMG_002278,DS1_IMG_000330,DS1_IMG_002278,bracelet_018,IMG_1445_78f0e344,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000330__DS1_IMG_003858,DS1_IMG_000330,DS1_IMG_003858,bracelet_018,IMG_2840_6982f882,0,3,Bracelet,Pendant,train,0,negative,random
DS1_IMG_000331__DS1_IMG_000909,DS1_IMG_000331,DS1_IMG_000909,bracelet_018,Screenshot_20190101-212750_1546422262944,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000331__DS1_IMG_003403,DS1_IMG_000331,DS1_IMG_003403,bracelet_018,necklace_154,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000332__DS1_IMG_000333,DS1_IMG_000332,DS1_IMG_000333,bracelet_019,bracelet_019,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000334__DS1_IMG_001940,DS1_IMG_000334,DS1_IMG_001940,bracelet_020,IMG_0568_75bfef59,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000335__DS1_IMG_000336,DS1_IMG_000335,DS1_IMG_000336,bracelet_023,bracelet_023,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000335__DS1_IMG_000337,DS1_IMG_000335,DS1_IMG_000337,bracelet_023,bracelet_023,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000335__DS1_IMG_001349,DS1_IMG_000335,DS1_IMG_001349,bracelet_023,earring_58,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000336__DS1_IMG_000337,DS1_IMG_000336,DS1_IMG_000337,bracelet_023,bracelet_023,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000338__DS1_IMG_003283,DS1_IMG_000338,DS1_IMG_003283,bracelet_024,IMG_3576_ef2345f5,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000339__DS1_IMG_000340,DS1_IMG_000339,DS1_IMG_000340,bracelet_029,bracelet_029,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000339__DS1_IMG_000341,DS1_IMG_000339,DS1_IMG_000341,bracelet_029,bracelet_029,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000339__DS1_IMG_002214,DS1_IMG_000339,DS1_IMG_002214,bracelet_029,IMG_1399_ec43f3b7,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000339__DS1_IMG_003432,DS1_IMG_000339,DS1_IMG_003432,bracelet_029,necklace_188,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000340__DS1_IMG_000341,DS1_IMG_000340,DS1_IMG_000341,bracelet_029,bracelet_029,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000341__DS1_IMG_001555,DS1_IMG_000341,DS1_IMG_001555,bracelet_029,IMG_0187_fa1879f6,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000342__DS1_IMG_000343,DS1_IMG_000342,DS1_IMG_000343,bracelet_030,bracelet_030,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000342__DS1_IMG_002613,DS1_IMG_000342,DS1_IMG_002613,bracelet_030,IMG_2190_2baea64b,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000342__DS1_IMG_003200,DS1_IMG_000342,DS1_IMG_003200,bracelet_030,IMG_3528_0b18fef2,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000343__DS1_IMG_001555,DS1_IMG_000343,DS1_IMG_001555,bracelet_030,IMG_0187_fa1879f6,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000343__DS1_IMG_001593,DS1_IMG_000343,DS1_IMG_001593,bracelet_030,IMG_0268_7fe8f468,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000343__DS1_IMG_001827,DS1_IMG_000343,DS1_IMG_001827,bracelet_030,IMG_0514_4b186d77,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000343__DS1_IMG_002897,DS1_IMG_000343,DS1_IMG_002897,bracelet_030,IMG_2441_e87b3613,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000343__DS1_IMG_003027,DS1_IMG_000343,DS1_IMG_003027,bracelet_030,IMG_3047_adbe5b85,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000343__DS1_IMG_003095,DS1_IMG_000343,DS1_IMG_003095,bracelet_030,IMG_3122_71e28353,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000344__DS1_IMG_000345,DS1_IMG_000344,DS1_IMG_000345,bracelet_031,bracelet_031,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000344__DS1_IMG_000346,DS1_IMG_000344,DS1_IMG_000346,bracelet_031,bracelet_031,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000344__DS1_IMG_000660,DS1_IMG_000344,DS1_IMG_000660,bracelet_031,bracelet_231,0,0,Bracelet,Bracelet,train,0,negative,random
DS1_IMG_000344__DS1_IMG_002025,DS1_IMG_000344,DS1_IMG_002025,bracelet_031,IMG_0603-1-_5c5083d3,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000345__DS1_IMG_000346,DS1_IMG_000345,DS1_IMG_000346,bracelet_031,bracelet_031,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000345__DS1_IMG_002282,DS1_IMG_000345,DS1_IMG_002282,bracelet_031,IMG_1449_3b359112,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000345__DS1_IMG_003202,DS1_IMG_000345,DS1_IMG_003202,bracelet_031,IMG_3528_0b18fef2,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000346__DS1_IMG_000721,DS1_IMG_000346,DS1_IMG_000721,bracelet_031,bracelet_262,0,0,Bracelet,Bracelet,train,0,negative,random
DS1_IMG_000347__DS1_IMG_000348,DS1_IMG_000347,DS1_IMG_000348,bracelet_032,bracelet_032,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000347__DS1_IMG_000349,DS1_IMG_000347,DS1_IMG_000349,bracelet_032,bracelet_032,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000347__DS1_IMG_003608,DS1_IMG_000347,DS1_IMG_003608,bracelet_032,necklace_20241125_122545_c1c3c3c3,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000348__DS1_IMG_000349,DS1_IMG_000348,DS1_IMG_000349,bracelet_032,bracelet_032,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000348__DS1_IMG_002444,DS1_IMG_000348,DS1_IMG_002444,bracelet_032,IMG_1582_c5b50c94,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000348__DS1_IMG_002563,DS1_IMG_000348,DS1_IMG_002563,bracelet_032,IMG_1868_1da28c1b,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000349__DS1_IMG_001319,DS1_IMG_000349,DS1_IMG_001319,bracelet_032,earring_463,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000349__DS1_IMG_002113,DS1_IMG_000349,DS1_IMG_002113,bracelet_032,IMG_1319_d47f3dcc,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000349__DS1_IMG_002325,DS1_IMG_000349,DS1_IMG_002325,bracelet_032,IMG_1486_9788ba28,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000350__DS1_IMG_000351,DS1_IMG_000350,DS1_IMG_000351,bracelet_033,bracelet_033,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000350__DS1_IMG_000352,DS1_IMG_000350,DS1_IMG_000352,bracelet_033,bracelet_033,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000350__DS1_IMG_000904,DS1_IMG_000350,DS1_IMG_000904,bracelet_033,Screenshot_20181125-115550_1544080112908,0,1,Bracelet,Earrings,train,0,negative,random
DS1_IMG_000350__DS1_IMG_002814,DS1_IMG_000350,DS1_IMG_002814,bracelet_033,IMG_2375_3788e0a0,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000351__DS1_IMG_000352,DS1_IMG_000351,DS1_IMG_000352,bracelet_033,bracelet_033,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000351__DS1_IMG_001794,DS1_IMG_000351,DS1_IMG_001794,bracelet_033,IMG_0494_f515e86e,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000351__DS1_IMG_002232,DS1_IMG_000351,DS1_IMG_002232,bracelet_033,IMG_1417_36151206,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000351__DS1_IMG_003349,DS1_IMG_000351,DS1_IMG_003349,bracelet_033,IMG_3612_319d27c1,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000351__DS1_IMG_003473,DS1_IMG_000351,DS1_IMG_003473,bracelet_033,necklace_20241125_122545_0202839b,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000352__DS1_IMG_002154,DS1_IMG_000352,DS1_IMG_002154,bracelet_033,IMG_1335_dce3e04d,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000352__DS1_IMG_002246,DS1_IMG_000352,DS1_IMG_002246,bracelet_033,IMG_1423_06b4257e,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000352__DS1_IMG_002569,DS1_IMG_000352,DS1_IMG_002569,bracelet_033,IMG_1871_019335e4,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000352__DS1_IMG_003293,DS1_IMG_000352,DS1_IMG_003293,bracelet_033,IMG_3579_8d4406ca,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000353__DS1_IMG_000354,DS1_IMG_000353,DS1_IMG_000354,bracelet_035,bracelet_035,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000353__DS1_IMG_000355,DS1_IMG_000353,DS1_IMG_000355,bracelet_035,bracelet_035,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000353__DS1_IMG_001962,DS1_IMG_000353,DS1_IMG_001962,bracelet_035,IMG_0577_7fa1d243,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000353__DS1_IMG_002118,DS1_IMG_000353,DS1_IMG_002118,bracelet_035,IMG_1320_14748a53,0,2,Bracelet,Necklace,train,0,negative,random
DS1_IMG_000353__DS1_IMG_003838,DS1_IMG_000353,DS1_IMG_003838,bracelet_035,IMG_2809_3cfb570f,0,3,Bracelet,Pendant,train,0,negative,random
DS1_IMG_000353__DS1_IMG_004028,DS1_IMG_000353,DS1_IMG_004028,bracelet_035,Screenshot_20181116-203109_1542449890237,0,4,Bracelet,Ring,train,0,negative,random
DS1_IMG_000354__DS1_IMG_000355,DS1_IMG_000354,DS1_IMG_000355,bracelet_035,bracelet_035,0,0,Bracelet,Bracelet,train,1,positive,
