image_id,image_path,group_id,category,category_id,split,source
DS1_IMG_000453,train/Bracelet/bracelet_100_jpg.rf.9cbb41a59fccb15c9743ceb89e5e873d.jpg,bracelet_100,Bracelet,0,train,dataset1
DS1_IMG_000454,train/Bracelet/bracelet_102_jpg.rf.1488ce1e6396f9535ff13f0467d4093a.jpg,bracelet_102,Bracelet,0,train,dataset1
DS1_IMG_000455,train/Bracelet/bracelet_102_jpg.rf.506112b3f11362a946914750d1a4c181.jpg,bracelet_102,Bracelet,0,train,dataset1
DS1_IMG_000456,train/Bracelet/bracelet_102_jpg.rf.fa31d36071558fa9ed73f8ed58fbf2c1.jpg,bracelet_102,Bracelet,0,train,dataset1
DS1_IMG_000457,train/Bracelet/bracelet_103_jpg.rf.2950f65ea98f6a217396a705bbe6466e.jpg,bracelet_103,Bracelet,0,train,dataset1
DS1_IMG_000458,train/Bracelet/bracelet_103_jpg.rf.a1db0441495fca93603f46702736fb0f.jpg,bracelet_103,Bracelet,0,train,dataset1
DS1_IMG_000459,train/Bracelet/bracelet_103_jpg.rf.fb47c23772bd4a386c63432e89abb345.jpg,bracelet_103,Bracelet,0,train,dataset1
DS1_IMG_000460,train/Bracelet/bracelet_105_jpg.rf.4ea2012cd6c00562f4ee1c626fb2c8a2.jpg,bracelet_105,Bracelet,0,train,dataset1
DS1_IMG_000461,train/Bracelet/bracelet_105_jpg.rf.cee152acd799a3c0ff4d2648c1e034a0.jpg,bracelet_105,Bracelet,0,train,dataset1
DS1_IMG_000462,train/Bracelet/bracelet_105_jpg.rf.edbb8397a9c62ecb5404c8dc3c178fec.jpg,bracelet_105,Bracelet,0,train,dataset1
DS1_IMG_000463,train/Bracelet/bracelet_107_jpg.rf.5756f54a554dc97b70f5345de525c5b3.jpg,bracelet_107,Bracelet,0,train,dataset1
DS1_IMG_000464,train/Bracelet/bracelet_107_jpg.rf.8c5461e7dc9f2ee02bbe332ba3462dae.jpg,bracelet_107,Bracelet,0,train,dataset1
DS1_IMG_000465,train/Bracelet/bracelet_107_jpg.rf.da55e6898688e84c99371bc01b186473.jpg,bracelet_107,Bracelet,0,train,dataset1
DS1_IMG_000466,train/Bracelet/bracelet_108_jpg.rf.279c893d1db34e3b6ef42b6faedf6484.jpg,bracelet_108,Bracelet,0,train,dataset1
DS1_IMG_000467,train/Bracelet/bracelet_108_jpg.rf.332f9becc03cc1f963a1d8219be5d0cd.jpg,bracelet_108,Bracelet,0,train,dataset1
DS1_IMG_000468,train/Bracelet/bracelet_108_jpg.rf.7825f26c052a8a6491fa82477b891b5f.jpg,bracelet_108,Bracelet,0,train,dataset1
DS1_IMG_000469,train/Bracelet/bracelet_109_jpg.rf.02284923552e4af5a9e7e2a6e7799804.jpg,bracelet_109,Bracelet,0,train,dataset1
DS1_IMG_000470,train/Bracelet/bracelet_109_jpg.rf.42cb6969a989f0bf329954c5cedf329e.jpg,bracelet_109,Bracelet,0,train,dataset1
DS1_IMG_000471,train/Bracelet/bracelet_109_jpg.rf.b507945f3fdeee99fcf831dd024b4b94.jpg,bracelet_109,Bracelet,0,train,dataset1
DS1_IMG_000472,train/Bracelet/bracelet_110_jpg.rf.b986f075033e36a4b9e38fc1f2ba148c.jpg,bracelet_110,Bracelet,0,train,dataset1
DS1_IMG_000473,train/Bracelet/bracelet_110_jpg.rf.e8ac400553558473dee6f4522aeea4e2.jpg,bracelet_110,Bracelet,0,train,dataset1
DS1_IMG_000474,train/Bracelet/bracelet_110_jpg.rf.e9862aeacac83e9a157823a32e92ff07.jpg,bracelet_110,Bracelet,0,train,dataset1
DS1_IMG_000475,train/Bracelet/bracelet_111_jpg.rf.44c0c260e7d0ef9e46271f6880d88c44.jpg,bracelet_111,Bracelet,0,train,dataset1
DS1_IMG_000476,train/Bracelet/bracelet_111_jpg.rf.7027d4175d8dc04f728795948091d592.jpg,bracelet_111,Bracelet,0,train,dataset1
DS1_IMG_000477,train/Bracelet/bracelet_111_jpg.rf.789208b3771dd26cb3668d5069d8d2c1.jpg,bracelet_111,Bracelet,0,train,dataset1
DS1_IMG_000478,train/Bracelet/bracelet_112_jpg.rf.19106390df4024bb9c0277af498988f2.jpg,bracelet_112,Bracelet,0,train,dataset1
DS1_IMG_000479,train/Bracelet/bracelet_112_jpg.rf.c8e32cd24246a4d23496f58c63b5c45c.jpg,bracelet_112,Bracelet,0,train,dataset1
DS1_IMG_000480,train/Bracelet/bracelet_113_jpg.rf.87e5434b251c54421782f293e3eee2d4.jpg,bracelet_113,Bracelet,0,train,dataset1
DS1_IMG_000481,train/Bracelet/bracelet_113_jpg.rf.b4c60cab0d7abd71b346f5eb4c1f2ba5.jpg,bracelet_113,Bracelet,0,train,dataset1
DS1_IMG_000482,train/Bracelet/bracelet_113_jpg.rf.f3126e6ef684808f5a034da26a711293.jpg,bracelet_113,Bracelet,0,train,dataset1
DS1_IMG_000483,train/Bracelet/bracelet_117_jpg.rf.2597b481035456cc96a7cd9d71e71607.jpg,bracelet_117,Bracelet,0,train,dataset1
DS1_IMG_000484,train/Bracelet/bracelet_117_jpg.rf.aac69ae0477bd955711778c7bf12c467.jpg,bracelet_117,Bracelet,0,train,dataset1
DS1_IMG_000485,train/Bracelet/bracelet_117_jpg.rf.ce02a3c15ca5d5e0f3404fb528f9e392.jpg,bracelet_117,Bracelet,0,train,dataset1
DS1_IMG_000486,train/Bracelet/bracelet_118_jpg.rf.54aac7ee6a90af36aa0c70cb072fae19.jpg,bracelet_118,Bracelet,0,train,dataset1
DS1_IMG_000487,train/Bracelet/bracelet_118_jpg.rf.6a13e1680a9d3e700554b13e15d8e132.jpg,bracelet_118,Bracelet,0,train,dataset1
DS1_IMG_000488,train/Bracelet/bracelet_118_jpg.rf.9cec66cadbb8a073c6211fd5175bbb8a.jpg,bracelet_118,Bracelet,0,train,dataset1
DS1_IMG_000489,train/Bracelet/bracelet_119_jpg.rf.256b709708c55f729094dd060b2a421c.jpg,bracelet_119,Bracelet,0,train,dataset1
DS1_IMG_000490,train/Bracelet/bracelet_119_jpg.rf.73303a49b143a41081c30241d6a4dc3e.jpg,bracelet_119,Bracelet,0,train,dataset1
DS1_IMG_000491,train/Bracelet/bracelet_121_jpg.rf.0ba04c7637c3b4209236bbca677c4ca7.jpg,bracelet_121,Bracelet,0,train,dataset1
DS1_IMG_000492,train/Bracelet/bracelet_121_jpg.rf.cb223e723f210b8ec9e8ee3251084976.jpg,bracelet_121,Bracelet,0,train,dataset1
DS1_IMG_000493,train/Bracelet/bracelet_121_jpg.rf.fcb152c95af89607b0f9a662017506a0.jpg,bracelet_121,Bracelet,0,train,dataset1
DS1_IMG_000494,train/Bracelet/bracelet_122_jpg.rf.090d81400896a812e5d631c1e5b26279.jpg,bracelet_122,Bracelet,0,train,dataset1
DS1_IMG_000495,train/Bracelet/bracelet_122_jpg.rf.f5f9ce660d4ecdcec0e978d14515ca5d.jpg,bracelet_122,Bracelet,0,train,dataset1
DS1_IMG_000496,train/Bracelet/bracelet_123_jpg.rf.4accb77d84554be920c87cabc2be6311.jpg,bracelet_123,Bracelet,0,train,dataset1
DS1_IMG_000497,train/Bracelet/bracelet_123_jpg.rf.a23896f833b1b793539ecc9a7d7aabb1.jpg,bracelet_123,Bracelet,0,train,dataset1
DS1_IMG_000498,train/Bracelet/bracelet_123_jpg.rf.c51ab50f7946e126cac733e6d4c65f43.jpg,bracelet_123,Bracelet,0,train,dataset1
DS1_IMG_000499,train/Bracelet/bracelet_124_jpg.rf.02c135ca7fa8a4555e5c28c53afbdaff.jpg,bracelet_124,Bracelet,0,train,dataset1
DS1_IMG_000500,train/Bracelet/bracelet_124_jpg.rf.6c2518fbdaf1e499990a106516d565f6.jpg,bracelet_124,Bracelet,0,train,dataset1
DS1_IMG_000501,train/Bracelet/bracelet_124_jpg.rf.8646fcb53dfeba5ddaf0e31d4723a07e.jpg,bracelet_124,Bracelet,0,train,dataset1
DS1_IMG_000502,train/Bracelet/bracelet_126_jpg.rf.1802f53abaf718433725c87baa25bceb.jpg,bracelet_126,Bracelet,0,train,dataset1
DS1_IMG_000503,train/Bracelet/bracelet_126_jpg.rf.534db658eb08abe5014884c7f39c847f.jpg,bracelet_126,Bracelet,0,train,dataset1
DS1_IMG_000504,train/Bracelet/bracelet_126_jpg.rf.714a5dd62e851c4a7a4ee92b90e2bcea.jpg,bracelet_126,Bracelet,0,train,dataset1
DS1_IMG_000505,train/Bracelet/bracelet_129_jpg.rf.15156ebb205b3d8ccf6686775109b560.jpg,bracelet_129,Bracelet,0,train,dataset1
DS1_IMG_000506,train/Bracelet/bracelet_129_jpg.rf.22f8c3cc67232e3c8ae0fe541352894f.jpg,bracelet_129,Bracelet,0,train,dataset1
DS1_IMG_000507,train/Bracelet/bracelet_129_jpg.rf.572b881f142e741f63bd19b5484b6c07.jpg,bracelet_129,Bracelet,0,train,dataset1
DS1_IMG_000508,train/Bracelet/bracelet_130_jpg.rf.6bad6ab19b9a688a5d06d4186dfb74b2.jpg,bracelet_130,Bracelet,0,train,dataset1
DS1_IMG_000509,train/Bracelet/bracelet_130_jpg.rf.f87b6b21f9cbaa75b1e1017282450b6b.jpg,bracelet_130,Bracelet,0,train,dataset1
DS1_IMG_000510,train/Bracelet/bracelet_131_jpg.rf.220c9fa52760815dd55472f709a14283.jpg,bracelet_131,Bracelet,0,train,dataset1
DS1_IMG_000511,train/Bracelet/bracelet_131_jpg.rf.75a68bd655e0bd9d50de08caf442d817.jpg,bracelet_131,Bracelet,0,train,dataset1
DS1_IMG_000512,train/Bracelet/bracelet_131_jpg.rf.bed356592d07bf4caa07802135792189.jpg,bracelet_131,Bracelet,0,train,dataset1
DS1_IMG_000513,train/Bracelet/bracelet_134_jpg.rf.28fa40f819f3ea8d4bd107bc7ddaad5b.jpg,bracelet_134,Bracelet,0,train,dataset1
DS1_IMG_000514,train/Bracelet/bracelet_134_jpg.rf.a2787acbf483e60184184d933d58187b.jpg,bracelet_134,Bracelet,0,train,dataset1
DS1_IMG_000515,train/Bracelet/bracelet_135_jpg.rf.04fc3b7e803b1a9caa8f076e5c89c941.jpg,bracelet_135,Bracelet,0,train,dataset1
DS1_IMG_000516,train/Bracelet/bracelet_135_jpg.rf.9dad19ff3a5112607cdc309cc9331b68.jpg,bracelet_135,Bracelet,0,train,dataset1
DS1_IMG_000517,train/Bracelet/bracelet_141_jpg.rf.0666480d0c626a8ee9c5a8b3585ebfc3.jpg,bracelet_141,Bracelet,0,train,dataset1
DS1_IMG_000518,train/Bracelet/bracelet_141_jpg.rf.397b66219893631dd6b410b07212c822.jpg,bracelet_141,Bracelet,0,train,dataset1
DS1_IMG_000519,train/Bracelet/bracelet_141_jpg.rf.d472658db51b83e688274c28fb6d2660.jpg,bracelet_141,Bracelet,0,train,dataset1
DS1_IMG_000520,train/Bracelet/bracelet_143_jpg.rf.1ceb58476a0b36657206c60f08088edb.jpg,bracelet_143,Bracelet,0,train,dataset1
DS1_IMG_000521,train/Bracelet/bracelet_143_jpg.rf.bec5e69c88bd4101fd000e5c58367946.jpg,bracelet_143,Bracelet,0,train,dataset1
DS1_IMG_000522,train/Bracelet/bracelet_143_jpg.rf.dbc3d658c80fa0d1741b58671d9518cc.jpg,bracelet_143,Bracelet,0,train,dataset1
DS1_IMG_000523,train/Bracelet/bracelet_144_jpg.rf.6420b3b47808ea60789a5cf40032f42d.jpg,bracelet_144,Bracelet,0,train,dataset1
DS1_IMG_000524,train/Bracelet/bracelet_144_jpg.rf.76dc4e2e21e7daf191103e0a1d785fa2.jpg,bracelet_144,Bracelet,0,train,dataset1
DS1_IMG_000525,train/Bracelet/bracelet_144_jpg.rf.d3b47387fbd6be05a46b1f3ae741c013.jpg,bracelet_144,Bracelet,0,train,dataset1
DS1_IMG_000526,train/Bracelet/bracelet_146_jpg.rf.4192b5d77309a631d9cfa8b2d051ae5a.jpg,bracelet_146,Bracelet,0,train,dataset1
DS1_IMG_000527,train/Bracelet/bracelet_146_jpg.rf.9a6a8527cb069f064bfc9be594180006.jpg,bracelet_146,Bracelet,0,train,dataset1
DS1_IMG_000528,train/Bracelet/bracelet_147_jpg.rf.42f99d3bf4b60801a841db0bea1dd839.jpg,bracelet_147,Bracelet,0,train,dataset1
DS1_IMG_000529,train/Bracelet/bracelet_147_jpg.rf.ad9f740c7f743b45d87de5107ea95d48.jpg,bracelet_147,Bracelet,0,train,dataset1
DS1_IMG_000530,train/Bracelet/bracelet_147_jpg.rf.c908ca189d2a26d2102ba2101e35c03a.jpg,bracelet_147,Bracelet,0,train,dataset1
DS1_IMG_000531,train/Bracelet/bracelet_148_jpg.rf.2b76230198698004d8374db945252c4b.jpg,bracelet_148,Bracelet,0,train,dataset1
DS1_IMG_000532,train/Bracelet/bracelet_148_jpg.rf.5b9fe5936ae74912e59f5ebb9be3c18d.jpg,bracelet_148,Bracelet,0,train,dataset1
DS1_IMG_000533,train/Bracelet/bracelet_148_jpg.rf.c1d77cb2c96ffadb3656b05fe4979715.jpg,bracelet_148,Bracelet,0,train,dataset1
DS1_IMG_000534,train/Bracelet/bracelet_149_jpg.rf.269571e680986bdd61adb4080f84d23c.jpg,bracelet_149,Bracelet,0,train,dataset1
DS1_IMG_000535,train/Bracelet/bracelet_149_jpg.rf.571f5ce59a4b9d0b5c427e4579b1ab8b.jpg,bracelet_149,Bracelet,0,train,dataset1
DS1_IMG_000536,train/Bracelet/bracelet_149_jpg.rf.ea7a5b28c74eed588fbf835e4cbe8eac.jpg,bracelet_149,Bracelet,0,train,dataset1
DS1_IMG_000537,train/Bracelet/bracelet_152_jpg.rf.2e9ea9975978c308f4a928c5f434353a.jpg,bracelet_152,Bracelet,0,train,dataset1
DS1_IMG_000538,train/Bracelet/bracelet_152_jpg.rf.86824af293cf12b31f8d9585a8ad458d.jpg,bracelet_152,Bracelet,0,train,dataset1
DS1_IMG_000539,train/Bracelet/bracelet_152_jpg.rf.f836414bca06dff1a879912e83a8c7d7.jpg,bracelet_152,Bracelet,0,train,dataset1
DS1_IMG_000540,train/Bracelet/bracelet_153_jpg.rf.33f1716ae2818e4f4b2fbac431b3614b.jpg,bracelet_153,Bracelet,0,train,dataset1
DS1_IMG_000541,train/Bracelet/bracelet_153_jpg.rf.ce6833581251103427b3c5da861204cb.jpg,bracelet_153,Bracelet,0,train,dataset1
DS1_IMG_000542,train/Bracelet/bracelet_154_jpg.rf.2a0a7435828d52cf948e6b95fb97a2bb.jpg,bracelet_154,Bracelet,0,train,dataset1
DS1_IMG_000543,train/Bracelet/bracelet_154_jpg.rf.8f761a054a84ae360649242775e3ccf6.jpg,bracelet_154,Bracelet,0,train,dataset1
DS1_IMG_000544,train/Bracelet/bracelet_154_jpg.rf.e209d63095501535032e88629424a4ad.jpg,bracelet_154,Bracelet,0,train,dataset1
DS1_IMG_000545,train/Bracelet/bracelet_155_jpg.rf.00d10c9f4dbb53fbc176fdcd00a3194f.jpg,bracelet_155,Bracelet,0,train,dataset1
DS1_IMG_000546,train/Bracelet/bracelet_155_jpg.rf.2ba43a6d929463852dac22553025ac8a.jpg,bracelet_155,Bracelet,0,train,dataset1
DS1_IMG_000547,train/Bracelet/bracelet_155_jpg.rf.85861584e99daf8488734f4d9834a0a9.jpg,bracelet_155,Bracelet,0,train,dataset1
DS1_IMG_000548,train/Bracelet/bracelet_157_jpg.rf.28906284836e3a45db4b338869ed6096.jpg,bracelet_157,Bracelet,0,train,dataset1
DS1_IMG_000549,train/Bracelet/bracelet_157_jpg.rf.3249da91e67232fae19749266624a962.jpg,bracelet_157,Bracelet,0,train,dataset1
DS1_IMG_000550,train/Bracelet/bracelet_157_jpg.rf.484c4f532df55b4255016d54c714e1bd.jpg,bracelet_157,Bracelet,0,train,dataset1
DS1_IMG_000551,train/Bracelet/bracelet_158_jpg.rf.007d3a1f4b5352bb48f1fdc2af8ffaab.jpg,bracelet_158,Bracelet,0,train,dataset1
DS1_IMG_000552,train/Bracelet/bracelet_158_jpg.rf.2141da4b41a0b8aaf454cac2215bfaa8.jpg,bracelet_158,Bracelet,0,train,dataset1
DS1_IMG_000553,train/Bracelet/bracelet_158_jpg.rf.ffba8fe6539c55f1fd2c6d1037d150c0.jpg,bracelet_158,Bracelet,0,train,dataset1
DS1_IMG_000554,train/Bracelet/bracelet_159_jpg.rf.4ded52b42626a3abb1c82e46532f7977.jpg,bracelet_159,Bracelet,0,train,dataset1
DS1_IMG_000555,train/Bracelet/bracelet_159_jpg.rf.953c4293cd009b0971d919b0f7d1e989.jpg,bracelet_159,Bracelet,0,train,dataset1
DS1_IMG_000556,train/Bracelet/bracelet_160_jpg.rf.0616b599b303c1930f348065f87a8d2b.jpg,bracelet_160,Bracelet,0,train,dataset1
DS1_IMG_000557,train/Bracelet/bracelet_160_jpg.rf.46bc30e067383bd10dce6c551783e391.jpg,bracelet_160,Bracelet,0,train,dataset1
DS1_IMG_000558,train/Bracelet/bracelet_161_jpg.rf.6bce6c90096cfea0a046b6a3340d5b47.jpg,bracelet_161,Bracelet,0,train,dataset1
DS1_IMG_000559,train/Bracelet/bracelet_161_jpg.rf.c1f539ab13c72c7c5aef4a47be88dc40.jpg,bracelet_161,Bracelet,0,train,dataset1
DS1_IMG_000560,train/Bracelet/bracelet_161_jpg.rf.cae955682407e12d33671a8d2b454f0e.jpg,bracelet_161,Bracelet,0,train,dataset1
DS1_IMG_000561,train/Bracelet/bracelet_162_jpg.rf.7628dd2e3d04aef23e370eda0f804f85.jpg,bracelet_162,Bracelet,0,train,dataset1
DS1_IMG_000562,train/Bracelet/bracelet_162_jpg.rf.b3ec87701695dfa577c9a7128c20fec1.jpg,bracelet_162,Bracelet,0,train,dataset1
DS1_IMG_000563,train/Bracelet/bracelet_162_jpg.rf.cd0060402789a76d800a2d9039c77f21.jpg,bracelet_162,Bracelet,0,train,dataset1
DS1_IMG_000564,train/Bracelet/bracelet_165_jpg.rf.1fef8000c6dfd33ba59b7ae96c9e5696.jpg,bracelet_165,Bracelet,0,train,dataset1
DS1_IMG_000565,train/Bracelet/bracelet_165_jpg.rf.9193e59ee62308133ba9d1bd72d17d45.jpg,bracelet_165,Bracelet,0,train,dataset1
DS1_IMG_000566,train/Bracelet/bracelet_165_jpg.rf.bbaf9b8c2c50166c5875cf27c17d04a6.jpg,bracelet_165,Bracelet,0,train,dataset1
DS1_IMG_000567,train/Bracelet/bracelet_167_jpg.rf.51ece466cd2555a4ddff75432580635d.jpg,bracelet_167,Bracelet,0,train,dataset1
DS1_IMG_000568,train/Bracelet/bracelet_167_jpg.rf.7b2fbc99bf4e5a82dae1691f55e3e698.jpg,bracelet_167,Bracelet,0,train,dataset1
DS1_IMG_000569,train/Bracelet/bracelet_167_jpg.rf.bb2e84d7db5bd9e7a4b2014501728d61.jpg,bracelet_167,Bracelet,0,train,dataset1
DS1_IMG_000570,train/Bracelet/bracelet_168_jpg.rf.8805b88d0b6ff22771275afab5d8e5e5.jpg,bracelet_168,Bracelet,0,train,dataset1
DS1_IMG_000571,train/Bracelet/bracelet_168_jpg.rf.fa621e024e8ca7a84090f6ed51879cca.jpg,bracelet_168,Bracelet,0,train,dataset1
DS1_IMG_000572,train/Bracelet/bracelet_169_jpg.rf.0a5c581e2f36a41df68fd9a69ad555b8.jpg,bracelet_169,Bracelet,0,train,dataset1
DS1_IMG_000573,train/Bracelet/bracelet_169_jpg.rf.57cfa1279212fe139d0c8f89ed1ceaeb.jpg,bracelet_169,Bracelet,0,train,dataset1
DS1_IMG_000574,train/Bracelet/bracelet_169_jpg.rf.883f68fb006b97bc4692630777d1f7a1.jpg,bracelet_169,Bracelet,0,train,dataset1
DS1_IMG_000575,train/Bracelet/bracelet_170_jpg.rf.7d64a98ee1ed79632ab27b809545e453.jpg,bracelet_170,Bracelet,0,train,dataset1
DS1_IMG_000576,train/Bracelet/bracelet_170_jpg.rf.805e37a958f5535058aa25bf25ef9df2.jpg,bracelet_170,Bracelet,0,train,dataset1
DS1_IMG_000577,train/Bracelet/bracelet_170_jpg.rf.e797a16041516de82edbd99ae2afd26e.jpg,bracelet_170,Bracelet,0,train,dataset1
DS1_IMG_000578,train/Bracelet/bracelet_173_jpg.rf.6b76a509b8afa603ce5e008ceb18e7a3.jpg,bracelet_173,Bracelet,0,train,dataset1
DS1_IMG_000579,train/Bracelet/bracelet_173_jpg.rf.7d2492d6b25e7851d8326f20876b3a77.jpg,bracelet_173,Bracelet,0,train,dataset1
DS1_IMG_000580,train/Bracelet/bracelet_173_jpg.rf.f5c04d0a9a11eaa9b03317e479708df4.jpg,bracelet_173,Bracelet,0,train,dataset1
DS1_IMG_000581,train/Bracelet/bracelet_175_jpg.rf.0854bfd3e1935fbbc0232df31f2fd5cf.jpg,bracelet_175,Bracelet,0,train,dataset1
DS1_IMG_000582,train/Bracelet/bracelet_175_jpg.rf.a50294edfad856cc6fadea0ee132b8d0.jpg,bracelet_175,Bracelet,0,train,dataset1
DS1_IMG_000583,train/Bracelet/bracelet_175_jpg.rf.f6be7c2bf85cd8a82fb58f816ec3c631.jpg,bracelet_175,Bracelet,0,train,dataset1
DS1_IMG_000584,train/Bracelet/bracelet_176_jpg.rf.76d4574fd916c9e534a2d8ad3e33402c.jpg,bracelet_176,Bracelet,0,train,dataset1
DS1_IMG_000585,train/Bracelet/bracelet_176_jpg.rf.c05f45b886c5c3611bf750f47380d093.jpg,bracelet_176,Bracelet,0,train,dataset1
DS1_IMG_000586,train/Bracelet/bracelet_177_jpg.rf.10fd469e9769a03ee4f5feb5432b9bec.jpg,bracelet_177,Bracelet,0,train,dataset1
DS1_IMG_000587,train/Bracelet/bracelet_177_jpg.rf.be9a82141e8b40346ad16178be75e97b.jpg,bracelet_177,Bracelet,0,train,dataset1
DS1_IMG_000588,train/Bracelet/bracelet_177_jpg.rf.e4ad1360f86cb090d0ea08b2c649183d.jpg,bracelet_177,Bracelet,0,train,dataset1
DS1_IMG_000589,train/Bracelet/bracelet_179_jpg.rf.2d642749ca9d1614da416845d640b771.jpg,bracelet_179,Bracelet,0,train,dataset1
DS1_IMG_000590,train/Bracelet/bracelet_179_jpg.rf.4f441d582d4fb7aa88fc2263fc30aeee.jpg,bracelet_179,Bracelet,0,train,dataset1
DS1_IMG_000591,train/Bracelet/bracelet_179_jpg.rf.62fb5d0d6e0874eee284ea2b96ba1f4d.jpg,bracelet_179,Bracelet,0,train,dataset1
DS1_IMG_000592,train/Bracelet/bracelet_180_jpg.rf.46de53d22d8ff95cbf10723e465797da.jpg,bracelet_180,Bracelet,0,train,dataset1
DS1_IMG_000593,train/Bracelet/bracelet_180_jpg.rf.5db9f29cddd101898139bb348279d36b.jpg,bracelet_180,Bracelet,0,train,dataset1
DS1_IMG_000594,train/Bracelet/bracelet_180_jpg.rf.c66637c2b15987001562bfee85526328.jpg,bracelet_180,Bracelet,0,train,dataset1
DS1_IMG_000595,train/Bracelet/bracelet_182_jpg.rf.09ad21a363cf93f7bd708429b52fd9db.jpg,bracelet_182,Bracelet,0,train,dataset1
DS1_IMG_000596,train/Bracelet/bracelet_182_jpg.rf.5d134d413d4fc59e2612caa26d92822f.jpg,bracelet_182,Bracelet,0,train,dataset1
DS1_IMG_000597,train/Bracelet/bracelet_182_jpg.rf.f7b87b1e8bc45e6e2a481d6ed2c8d8a7.jpg,bracelet_182,Bracelet,0,train,dataset1
DS1_IMG_000598,train/Bracelet/bracelet_183_jpg.rf.0af96d5fbcab63525e8f95833c440cab.jpg,bracelet_183,Bracelet,0,train,dataset1
DS1_IMG_000599,train/Bracelet/bracelet_183_jpg.rf.7786339c0081523bd0117669ba7d268f.jpg,bracelet_183,Bracelet,0,train,dataset1
DS1_IMG_000600,train/Bracelet/bracelet_184_jpg.rf.2aef54b563c53efa7c7e6dafd9a83d9a.jpg,bracelet_184,Bracelet,0,train,dataset1
DS1_IMG_000601,train/Bracelet/bracelet_184_jpg.rf.a0d2f0049472b944797093cef14bf11e.jpg,bracelet_184,Bracelet,0,train,dataset1
DS1_IMG_000602,train/Bracelet/bracelet_186_jpg.rf.65a608cfcdd6667d49906b050735a86a.jpg,bracelet_186,Bracelet,0,train,dataset1
DS1_IMG_000603,train/Bracelet/bracelet_186_jpg.rf.c9abb59e10302c6c697c7b419d38a1f7.jpg,bracelet_186,Bracelet,0,train,dataset1
DS1_IMG_000604,train/Bracelet/bracelet_186_jpg.rf.f0fc2459b799661fe0c45cf3cd76276d.jpg,bracelet_186,Bracelet,0,train,dataset1
DS1_IMG_000605,train/Bracelet/bracelet_187_jpg.rf.3a7499e4ac806d243f8d1e228cf92f4b.jpg,bracelet_187,Bracelet,0,train,dataset1
DS1_IMG_000606,train/Bracelet/bracelet_187_jpg.rf.b181492e0c799c03f2881b36ed7886d0.jpg,bracelet_187,Bracelet,0,train,dataset1
DS1_IMG_000607,train/Bracelet/bracelet_187_jpg.rf.f0782aafd2cc6b8c630f75aa47e67867.jpg,bracelet_187,Bracelet,0,train,dataset1
DS1_IMG_000608,train/Bracelet/bracelet_188_jpg.rf.79fd1a676a612e5bf6fd25120989aef2.jpg,bracelet_188,Bracelet,0,train,dataset1
DS1_IMG_000609,train/Bracelet/bracelet_188_jpg.rf.b7f950f4ff9e6844e875aa092c1b0602.jpg,bracelet_188,Bracelet,0,train,dataset1
DS1_IMG_000610,train/Bracelet/bracelet_188_jpg.rf.c6d8b4ea9204dfafdc4ae26a76e7d2b9.jpg,bracelet_188,Bracelet,0,train,dataset1
DS1_IMG_000611,train/Bracelet/bracelet_189_jpg.rf.18cb211291690bd400e40e5a6e3e5b49.jpg,bracelet_189,Bracelet,0,train,dataset1
DS1_IMG_000612,train/Bracelet/bracelet_189_jpg.rf.4fcdb945fda1aac02a32250611da5f48.jpg,bracelet_189,Bracelet,0,train,dataset1
DS1_IMG_000613,train/Bracelet/bracelet_189_jpg.rf.a4332255d048ffd590a6e875712b46e3.jpg,bracelet_189,Bracelet,0,train,dataset1
DS1_IMG_000614,train/Bracelet/bracelet_191_jpg.rf.02bbcd70e1a2e3d36260134201fa72f4.jpg,bracelet_191,Bracelet,0,train,dataset1
DS1_IMG_000615,train/Bracelet/bracelet_191_jpg.rf.7e6b92b5189afc09e79f85a055cde622.jpg,bracelet_191,Bracelet,0,train,dataset1
DS1_IMG_000616,train/Bracelet/bracelet_191_jpg.rf.9a2dd88dadb9573b6cf49d4f40f5e776.jpg,bracelet_191,Bracelet,0,train,dataset1
DS1_IMG_000617,train/Bracelet/bracelet_196_jpg.rf.0a2cc17152a37142a3ca1a4efa955d8e.jpg,bracelet_196,Bracelet,0,train,dataset1
DS1_IMG_000618,train/Bracelet/bracelet_196_jpg.rf.a30929cb5cf5c528b4e96de75dc53ac8.jpg,bracelet_196,Bracelet,0,train,dataset1
DS1_IMG_000619,train/Bracelet/bracelet_196_jpg.rf.bb712c302cd828b77539195580138e5b.jpg,bracelet_196,Bracelet,0,train,dataset1
DS1_IMG_000620,train/Bracelet/bracelet_198_jpg.rf.603482cd16dd6bec70d8ae6d9fd847db.jpg,bracelet_198,Bracelet,0,train,dataset1
DS1_IMG_000621,train/Bracelet/bracelet_198_jpg.rf.6b7d77ca27d41a9f7cc64b5f02811f63.jpg,bracelet_198,Bracelet,0,train,dataset1
DS1_IMG_000622,train/Bracelet/bracelet_198_jpg.rf.f31366780096a379a0664317aa61286f.jpg,bracelet_198,Bracelet,0,train,dataset1
DS1_IMG_000623,train/Bracelet/bracelet_199_jpg.rf.565ce52117eea59e0846c4d0cd74495e.jpg,bracelet_199,Bracelet,0,train,dataset1
DS1_IMG_000624,train/Bracelet/bracelet_199_jpg.rf.72e8e08f4796a4dddf27708c7ce6cc50.jpg,bracelet_199,Bracelet,0,train,dataset1
