pair_id,image_id_1,image_id_2,group_id_1,group_id_2,category_id_1,category_id_2,category_1,category_2,split,label,pair_type,negative_type
DS1_IMG_000724__DS1_IMG_001197,DS1_IMG_000724,DS1_IMG_001197,bracelet_265,earring_335,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000724__DS1_IMG_003921,DS1_IMG_000724,DS1_IMG_003921,bracelet_265,IMG_2922_996200cd,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000729__DS1_IMG_000730,DS1_IMG_000729,DS1_IMG_000730,bracelet_282,bracelet_282,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000729__DS1_IMG_000731,DS1_IMG_000729,DS1_IMG_000731,bracelet_282,bracelet_282,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000729__DS1_IMG_003871,DS1_IMG_000729,DS1_IMG_003871,bracelet_282,IMG_2850_604c1d7b,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000729__DS1_IMG_003901,DS1_IMG_000729,DS1_IMG_003901,bracelet_282,IMG_2900_b470bf1b,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000729__DS1_IMG_004262,DS1_IMG_000729,DS1_IMG_004262,bracelet_282,ring_157,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000730__DS1_IMG_000731,DS1_IMG_000730,DS1_IMG_000731,bracelet_282,bracelet_282,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000730__DS1_IMG_002661,DS1_IMG_000730,DS1_IMG_002661,bracelet_282,IMG_2220_c88e0556,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000730__DS1_IMG_004178,DS1_IMG_000730,DS1_IMG_004178,bracelet_282,ring_104,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000732__DS1_IMG_000733,DS1_IMG_000732,DS1_IMG_000733,bracelet_285,bracelet_285,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000732__DS1_IMG_000734,DS1_IMG_000732,DS1_IMG_000734,bracelet_285,bracelet_285,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000733__DS1_IMG_000734,DS1_IMG_000733,DS1_IMG_000734,bracelet_285,bracelet_285,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000733__DS1_IMG_004217,DS1_IMG_000733,DS1_IMG_004217,bracelet_285,ring_128,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000734__DS1_IMG_001067,DS1_IMG_000734,DS1_IMG_001067,bracelet_285,earring_205,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000734__DS1_IMG_001112,DS1_IMG_000734,DS1_IMG_001112,bracelet_285,earring_255,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000734__DS1_IMG_001680,DS1_IMG_000734,DS1_IMG_001680,bracelet_285,IMG_0390_fafb7e18,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000735__DS1_IMG_000736,DS1_IMG_000735,DS1_IMG_000736,bracelet_306,bracelet_306,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000735__DS1_IMG_000737,DS1_IMG_000735,DS1_IMG_000737,bracelet_306,bracelet_306,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000736__DS1_IMG_000737,DS1_IMG_000736,DS1_IMG_000737,bracelet_306,bracelet_306,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000736__DS1_IMG_000993,DS1_IMG_000736,DS1_IMG_000993,bracelet_306,earring_14,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000736__DS1_IMG_001030,DS1_IMG_000736,DS1_IMG_001030,bracelet_306,earring_179,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000736__DS1_IMG_001304,DS1_IMG_000736,DS1_IMG_001304,bracelet_306,earring_444,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000736__DS1_IMG_002784,DS1_IMG_000736,DS1_IMG_002784,bracelet_306,IMG_2322_5620dcdb,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000736__DS1_IMG_003922,DS1_IMG_000736,DS1_IMG_003922,bracelet_306,IMG_2922_996200cd,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000737__DS1_IMG_004172,DS1_IMG_000737,DS1_IMG_004172,bracelet_306,ring_099,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000738__DS1_IMG_000739,DS1_IMG_000738,DS1_IMG_000739,necklace_20241125_122545_0000787c,necklace_20241125_122545_0000787c,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000738__DS1_IMG_000740,DS1_IMG_000738,DS1_IMG_000740,necklace_20241125_122545_0000787c,necklace_20241125_122545_0000787c,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000739__DS1_IMG_000740,DS1_IMG_000739,DS1_IMG_000740,necklace_20241125_122545_0000787c,necklace_20241125_122545_0000787c,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000739__DS1_IMG_001191,DS1_IMG_000739,DS1_IMG_001191,necklace_20241125_122545_0000787c,earring_331,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000739__DS1_IMG_001518,DS1_IMG_000739,DS1_IMG_001518,necklace_20241125_122545_0000787c,pirouette_by_harry_winston_earrings__diamond__EADPRFPRSPIR_trans-1h,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000740__DS1_IMG_001375,DS1_IMG_000740,DS1_IMG_001375,necklace_20241125_122545_0000787c,earring_83,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000740__DS1_IMG_002601,DS1_IMG_000740,DS1_IMG_002601,necklace_20241125_122545_0000787c,IMG_2179_7edd5f7f,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000740__DS1_IMG_003827,DS1_IMG_000740,DS1_IMG_003827,necklace_20241125_122545_0000787c,IMG_2513_2e38170a,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000740__DS1_IMG_004016,DS1_IMG_000740,DS1_IMG_004016,necklace_20241125_122545_0000787c,Screenshot_20181116-202757_1542453058358,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000741__DS1_IMG_000742,DS1_IMG_000741,DS1_IMG_000742,necklace_20241125_122545_7c7ff7c7,necklace_20241125_122545_7c7ff7c7,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000741__DS1_IMG_000743,DS1_IMG_000741,DS1_IMG_000743,necklace_20241125_122545_7c7ff7c7,necklace_20241125_122545_7c7ff7c7,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000741__DS1_IMG_000907,DS1_IMG_000741,DS1_IMG_000907,necklace_20241125_122545_7c7ff7c7,Screenshot_20190101-212741_1546422287531,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000741__DS1_IMG_002663,DS1_IMG_000741,DS1_IMG_002663,necklace_20241125_122545_7c7ff7c7,IMG_2221_e360d547,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000742__DS1_IMG_000743,DS1_IMG_000742,DS1_IMG_000743,necklace_20241125_122545_7c7ff7c7,necklace_20241125_122545_7c7ff7c7,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000742__DS1_IMG_001123,DS1_IMG_000742,DS1_IMG_001123,necklace_20241125_122545_7c7ff7c7,earring_260,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000742__DS1_IMG_001216,DS1_IMG_000742,DS1_IMG_001216,necklace_20241125_122545_7c7ff7c7,earring_34,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000742__DS1_IMG_001773,DS1_IMG_000742,DS1_IMG_001773,necklace_20241125_122545_7c7ff7c7,IMG_0469_a45c8b59,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000742__DS1_IMG_002031,DS1_IMG_000742,DS1_IMG_002031,necklace_20241125_122545_7c7ff7c7,IMG_0611_fe713fd9,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000742__DS1_IMG_002032,DS1_IMG_000742,DS1_IMG_002032,necklace_20241125_122545_7c7ff7c7,IMG_0612_18d97c27,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000743__DS1_IMG_001053,DS1_IMG_000743,DS1_IMG_001053,necklace_20241125_122545_7c7ff7c7,earring_200,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000747__DS1_IMG_000748,DS1_IMG_000747,DS1_IMG_000748,other_20241125_122401_fff39199,other_20241125_122401_fff39199,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000747__DS1_IMG_000749,DS1_IMG_000747,DS1_IMG_000749,other_20241125_122401_fff39199,other_20241125_122401_fff39199,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000747__DS1_IMG_002213,DS1_IMG_000747,DS1_IMG_002213,other_20241125_122401_fff39199,IMG_1399_ec43f3b7,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000747__DS1_IMG_003670,DS1_IMG_000747,DS1_IMG_003670,other_20241125_122401_fff39199,IMG_0371_d1d4878f,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000747__DS1_IMG_004285,DS1_IMG_000747,DS1_IMG_004285,other_20241125_122401_fff39199,ring_168,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000748__DS1_IMG_000749,DS1_IMG_000748,DS1_IMG_000749,other_20241125_122401_fff39199,other_20241125_122401_fff39199,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000748__DS1_IMG_003672,DS1_IMG_000748,DS1_IMG_003672,other_20241125_122401_fff39199,IMG_0391_13077dff,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000748__DS1_IMG_004149,DS1_IMG_000748,DS1_IMG_004149,other_20241125_122401_fff39199,ring_088,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000749__DS1_IMG_001308,DS1_IMG_000749,DS1_IMG_001308,other_20241125_122401_fff39199,earring_447,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000749__DS1_IMG_001920,DS1_IMG_000749,DS1_IMG_001920,other_20241125_122401_fff39199,IMG_0559-1-_dec238f7,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000749__DS1_IMG_003805,DS1_IMG_000749,DS1_IMG_003805,other_20241125_122401_fff39199,IMG_2426_f8412daf,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000750__DS1_IMG_000751,DS1_IMG_000750,DS1_IMG_000751,pulseira-masculina-em-prata-cartier3,pulseira-masculina-em-prata-cartier3,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000750__DS1_IMG_000752,DS1_IMG_000750,DS1_IMG_000752,pulseira-masculina-em-prata-cartier3,pulseira-masculina-em-prata-cartier3,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000750__DS1_IMG_001112,DS1_IMG_000750,DS1_IMG_001112,pulseira-masculina-em-prata-cartier3,earring_255,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000750__DS1_IMG_003856,DS1_IMG_000750,DS1_IMG_003856,pulseira-masculina-em-prata-cartier3,IMG_2836_db94d1e7,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000750__DS1_IMG_003989,DS1_IMG_000750,DS1_IMG_003989,pulseira-masculina-em-prata-cartier3,necklace_20241125_122545_6063e3a7,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000750__DS1_IMG_004086,DS1_IMG_000750,DS1_IMG_004086,pulseira-masculina-em-prata-cartier3,ring_054,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000750__DS1_IMG_004313,DS1_IMG_000750,DS1_IMG_004313,pulseira-masculina-em-prata-cartier3,ring_185,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000751__DS1_IMG_000752,DS1_IMG_000751,DS1_IMG_000752,pulseira-masculina-em-prata-cartier3,pulseira-masculina-em-prata-cartier3,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000751__DS1_IMG_003316,DS1_IMG_000751,DS1_IMG_003316,pulseira-masculina-em-prata-cartier3,IMG_3596_dd2c482e,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000752__DS1_IMG_001297,DS1_IMG_000752,DS1_IMG_001297,pulseira-masculina-em-prata-cartier3,earring_43,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000752__DS1_IMG_003988,DS1_IMG_000752,DS1_IMG_003988,pulseira-masculina-em-prata-cartier3,necklace_20241125_122545_586d69f7,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000753__DS1_IMG_000754,DS1_IMG_000753,DS1_IMG_000754,sd_hol17_b429g_philippa_hero,sd_hol17_b429g_philippa_hero,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000753__DS1_IMG_000755,DS1_IMG_000753,DS1_IMG_000755,sd_hol17_b429g_philippa_hero,sd_hol17_b429g_philippa_hero,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000753__DS1_IMG_003899,DS1_IMG_000753,DS1_IMG_003899,sd_hol17_b429g_philippa_hero,IMG_2900_b470bf1b,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000753__DS1_IMG_003970,DS1_IMG_000753,DS1_IMG_003970,sd_hol17_b429g_philippa_hero,necklace_20241125_122545_08081c1c,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000753__DS1_IMG_004178,DS1_IMG_000753,DS1_IMG_004178,sd_hol17_b429g_philippa_hero,ring_104,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000754__DS1_IMG_000755,DS1_IMG_000754,DS1_IMG_000755,sd_hol17_b429g_philippa_hero,sd_hol17_b429g_philippa_hero,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000755__DS1_IMG_001681,DS1_IMG_000755,DS1_IMG_001681,sd_hol17_b429g_philippa_hero,IMG_0390_fafb7e18,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000755__DS1_IMG_001720,DS1_IMG_000755,DS1_IMG_001720,sd_hol17_b429g_philippa_hero,IMG_0419_2058b182,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000755__DS1_IMG_003920,DS1_IMG_000755,DS1_IMG_003920,sd_hol17_b429g_philippa_hero,IMG_2922_996200cd,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000756__DS1_IMG_000757,DS1_IMG_000756,DS1_IMG_000757,CFE0686_D,CFE0686_D,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000756__DS1_IMG_000758,DS1_IMG_000756,DS1_IMG_000758,CFE0686_D,CFE0686_D,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000756__DS1_IMG_003016,DS1_IMG_000756,DS1_IMG_003016,CFE0686_D,IMG_2939_24d96ddc,1,2,Earrings,Necklace,train,0,negative,cross_category
DS1_IMG_000756__DS1_IMG_004213,DS1_IMG_000756,DS1_IMG_004213,CFE0686_D,ring_123,1,4,Earrings,Ring,train,0,negative,cross_category
DS1_IMG_000757__DS1_IMG_000758,DS1_IMG_000757,DS1_IMG_000758,CFE0686_D,CFE0686_D,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000757__DS1_IMG_003211,DS1_IMG_000757,DS1_IMG_003211,CFE0686_D,IMG_3531_dfe99abf,1,2,Earrings,Necklace,train,0,negative,cross_category
DS1_IMG_000757__DS1_IMG_003800,DS1_IMG_000757,DS1_IMG_003800,CFE0686_D,IMG_2379_ad6a1bf5,1,3,Earrings,Pendant,train,0,negative,cross_category
DS1_IMG_000757__DS1_IMG_004163,DS1_IMG_000757,DS1_IMG_004163,CFE0686_D,ring_095,1,4,Earrings,Ring,train,0,negative,cross_category
DS1_IMG_000762__DS1_IMG_000763,DS1_IMG_000762,DS1_IMG_000763,Cheerful-Diamond-Drop-Earrings-1,Cheerful-Diamond-Drop-Earrings-1,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000762__DS1_IMG_001990,DS1_IMG_000762,DS1_IMG_001990,Cheerful-Diamond-Drop-Earrings-1,IMG_0589-1-_bcc80d73,1,2,Earrings,Necklace,train,0,negative,cross_category
DS1_IMG_000763__DS1_IMG_004216,DS1_IMG_000763,DS1_IMG_004216,Cheerful-Diamond-Drop-Earrings-1,ring_124,1,4,Earrings,Ring,train,0,negative,cross_category
DS1_IMG_000764__DS1_IMG_000765,DS1_IMG_000764,DS1_IMG_000765,ER10422PL-1_large,ER10422PL-1_large,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000764__DS1_IMG_000766,DS1_IMG_000764,DS1_IMG_000766,ER10422PL-1_large,ER10422PL-1_large,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000764__DS1_IMG_003958,DS1_IMG_000764,DS1_IMG_003958,ER10422PL-1_large,necklace_124,1,3,Earrings,Pendant,train,0,negative,cross_category
DS1_IMG_000764__DS1_IMG_003982,DS1_IMG_000764,DS1_IMG_003982,ER10422PL-1_large,necklace_20241125_122545_3ef84081,1,3,Earrings,Pendant,train,0,negative,cross_category
DS1_IMG_000765__DS1_IMG_000766,DS1_IMG_000765,DS1_IMG_000766,ER10422PL-1_large,ER10422PL-1_large,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000765__DS1_IMG_003847,DS1_IMG_000765,DS1_IMG_003847,ER10422PL-1_large,IMG_2822_df249f8d,1,3,Earrings,Pendant,train,0,negative,cross_category
DS1_IMG_000766__DS1_IMG_003958,DS1_IMG_000766,DS1_IMG_003958,ER10422PL-1_large,necklace_124,1,3,Earrings,Pendant,train,0,negative,cross_category
DS1_IMG_000767__DS1_IMG_000768,DS1_IMG_000767,DS1_IMG_000768,Graff-Classic-Butterfly-Diamond-Chandelier-Earrings_RGE393,Graff-Classic-Butterfly-Diamond-Chandelier-Earrings_RGE393,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000767__DS1_IMG_000769,DS1_IMG_000767,DS1_IMG_000769,Graff-Classic-Butterfly-Diamond-Chandelier-Earrings_RGE393,Graff-Classic-Butterfly-Diamond-Chandelier-Earrings_RGE393,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000767__DS1_IMG_004135,DS1_IMG_000767,DS1_IMG_004135,Graff-Classic-Butterfly-Diamond-Chandelier-Earrings_RGE393,ring_083,1,4,Earrings,Ring,train,0,negative,cross_category
DS1_IMG_000767__DS1_IMG_004215,DS1_IMG_000767,DS1_IMG_004215,Graff-Classic-Butterfly-Diamond-Chandelier-Earrings_RGE393,ring_124,1,4,Earrings,Ring,train,0,negative,cross_category
DS1_IMG_000768__DS1_IMG_000769,DS1_IMG_000768,DS1_IMG_000769,Graff-Classic-Butterfly-Diamond-Chandelier-Earrings_RGE393,Graff-Classic-Butterfly-Diamond-Chandelier-Earrings_RGE393,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000768__DS1_IMG_002680,DS1_IMG_000768,DS1_IMG_002680,Graff-Classic-Butterfly-Diamond-Chandelier-Earrings_RGE393,IMG_2230_a8b8b24e,1,2,Earrings,Necklace,train,0,negative,cross_category
DS1_IMG_000769__DS1_IMG_004009,DS1_IMG_000769,DS1_IMG_004009,Graff-Classic-Butterfly-Diamond-Chandelier-Earrings_RGE393,other_20241125_122403_8383c799,1,3,Earrings,Pendant,train,0,negative,cross_category
DS1_IMG_000769__DS1_IMG_004266,DS1_IMG_000769,DS1_IMG_004266,Graff-Classic-Butterfly-Diamond-Chandelier-Earrings_RGE393,ring_158,1,4,Earrings,Ring,train,0,negative,cross_category
DS1_IMG_000775__DS1_IMG_000776,DS1_IMG_000775,DS1_IMG_000776,IMG_0636_4580acd4,IMG_0636_4580acd4,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000775__DS1_IMG_000777,DS1_IMG_000775,DS1_IMG_000777,IMG_0636_4580acd4,IMG_0636_4580acd4,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000775__DS1_IMG_003907,DS1_IMG_000775,DS1_IMG_003907,IMG_0636_4580acd4,IMG_2907_4bcb0ae7,1,3,Earrings,Pendant,train,0,negative,cross_category
DS1_IMG_000775__DS1_IMG_003959,DS1_IMG_000775,DS1_IMG_003959,IMG_0636_4580acd4,necklace_20241125_122545_00801018,1,3,Earrings,Pendant,train,0,negative,cross_category
DS1_IMG_000776__DS1_IMG_000777,DS1_IMG_000776,DS1_IMG_000777,IMG_0636_4580acd4,IMG_0636_4580acd4,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000776__DS1_IMG_004066,DS1_IMG_000776,DS1_IMG_004066,IMG_0636_4580acd4,ring_044,1,4,Earrings,Ring,train,0,negative,cross_category
DS1_IMG_000778__DS1_IMG_000779,DS1_IMG_000778,DS1_IMG_000779,IMG_0677_d0b99f2e,IMG_0677_d0b99f2e,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000778__DS1_IMG_000780,DS1_IMG_000778,DS1_IMG_000780,IMG_0677_d0b99f2e,IMG_0677_d0b99f2e,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000778__DS1_IMG_001753,DS1_IMG_000778,DS1_IMG_001753,IMG_0677_d0b99f2e,IMG_0446-1-_49de66a8,1,2,Earrings,Necklace,train,0,negative,cross_category
DS1_IMG_000778__DS1_IMG_002570,DS1_IMG_000778,DS1_IMG_002570,IMG_0677_d0b99f2e,IMG_1871_019335e4,1,2,Earrings,Necklace,train,0,negative,cross_category
DS1_IMG_000778__DS1_IMG_003065,DS1_IMG_000778,DS1_IMG_003065,IMG_0677_d0b99f2e,IMG_3089_8d53874f,1,2,Earrings,Necklace,train,0,negative,cross_category
DS1_IMG_000778__DS1_IMG_003733,DS1_IMG_000778,DS1_IMG_003733,IMG_0677_d0b99f2e,IMG_0858_52572277,1,3,Earrings,Pendant,train,0,negative,cross_category
DS1_IMG_000778__DS1_IMG_004029,DS1_IMG_000778,DS1_IMG_004029,IMG_0677_d0b99f2e,Screenshot_20181116-203109_1542449890237,1,4,Earrings,Ring,train,0,negative,cross_category
DS1_IMG_000778__DS1_IMG_004136,DS1_IMG_000778,DS1_IMG_004136,IMG_0677_d0b99f2e,ring_083,1,4,Earrings,Ring,train,0,negative,cross_category
DS1_IMG_000779__DS1_IMG_000780,DS1_IMG_000779,DS1_IMG_000780,IMG_0677_d0b99f2e,IMG_0677_d0b99f2e,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000781__DS1_IMG_000782,DS1_IMG_000781,DS1_IMG_000782,IMG_0678_0da681f3,IMG_0678_0da681f3,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000781__DS1_IMG_000783,DS1_IMG_000781,DS1_IMG_000783,IMG_0678_0da681f3,IMG_0678_0da681f3,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000781__DS1_IMG_003756,DS1_IMG_000781,DS1_IMG_003756,IMG_0678_0da681f3,IMG_0911_ecd59d89,1,3,Earrings,Pendant,train,0,negative,cross_category
DS1_IMG_000782__DS1_IMG_000783,DS1_IMG_000782,DS1_IMG_000783,IMG_0678_0da681f3,IMG_0678_0da681f3,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000782__DS1_IMG_004023,DS1_IMG_000782,DS1_IMG_004023,IMG_0678_0da681f3,Screenshot_20181116-202936_1542450027786,1,4,Earrings,Ring,train,0,negative,cross_category
DS1_IMG_000783__DS1_IMG_003754,DS1_IMG_000783,DS1_IMG_003754,IMG_0678_0da681f3,IMG_0901_5a140477,1,3,Earrings,Pendant,train,0,negative,cross_category
DS1_IMG_000787__DS1_IMG_000788,DS1_IMG_000787,DS1_IMG_000788,IMG_0680_943431e1,IMG_0680_943431e1,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000787__DS1_IMG_000789,DS1_IMG_000787,DS1_IMG_000789,IMG_0680_943431e1,IMG_0680_943431e1,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000787__DS1_IMG_003699,DS1_IMG_000787,DS1_IMG_003699,IMG_0680_943431e1,IMG_0669_957b4e82,1,3,Earrings,Pendant,train,0,negative,cross_category
DS1_IMG_000787__DS1_IMG_003981,DS1_IMG_000787,DS1_IMG_003981,IMG_0680_943431e1,necklace_20241125_122545_3ef84081,1,3,Earrings,Pendant,train,0,negative,cross_category
DS1_IMG_000787__DS1_IMG_004306,DS1_IMG_000787,DS1_IMG_004306,IMG_0680_943431e1,ring_183,1,4,Earrings,Ring,train,0,negative,cross_category
DS1_IMG_000788__DS1_IMG_000789,DS1_IMG_000788,DS1_IMG_000789,IMG_0680_943431e1,IMG_0680_943431e1,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000788__DS1_IMG_002291,DS1_IMG_000788,DS1_IMG_002291,IMG_0680_943431e1,IMG_1455_0130a1fb,1,2,Earrings,Necklace,train,0,negative,cross_category
DS1_IMG_000788__DS1_IMG_003911,DS1_IMG_000788,DS1_IMG_003911,IMG_0680_943431e1,IMG_2912_9176f0b9,1,3,Earrings,Pendant,train,0,negative,cross_category
DS1_IMG_000788__DS1_IMG_004121,DS1_IMG_000788,DS1_IMG_004121,IMG_0680_943431e1,ring_076,1,4,Earrings,Ring,train,0,negative,cross_category
DS1_IMG_000788__DS1_IMG_004289,DS1_IMG_000788,DS1_IMG_004289,IMG_0680_943431e1,ring_170,1,4,Earrings,Ring,train,0,negative,cross_category
DS1_IMG_000790__DS1_IMG_000791,DS1_IMG_000790,DS1_IMG_000791,IMG_1598_6554f616,IMG_1598_6554f616,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000790__DS1_IMG_000792,DS1_IMG_000790,DS1_IMG_000792,IMG_1598_6554f616,IMG_1598_6554f616,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000790__DS1_IMG_002563,DS1_IMG_000790,DS1_IMG_002563,IMG_1598_6554f616,IMG_1868_1da28c1b,1,2,Earrings,Necklace,train,0,negative,cross_category
DS1_IMG_000790__DS1_IMG_004014,DS1_IMG_000790,DS1_IMG_004014,IMG_1598_6554f616,Screenshot_20181116-202707_1542453179073,1,4,Earrings,Ring,train,0,negative,cross_category
DS1_IMG_000790__DS1_IMG_004280,DS1_IMG_000790,DS1_IMG_004280,IMG_1598_6554f616,ring_166,1,4,Earrings,Ring,train,0,negative,cross_category
DS1_IMG_000791__DS1_IMG_000792,DS1_IMG_000791,DS1_IMG_000792,IMG_1598_6554f616,IMG_1598_6554f616,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000791__DS1_IMG_004134,DS1_IMG_000791,DS1_IMG_004134,IMG_1598_6554f616,ring_083,1,4,Earrings,Ring,train,0,negative,cross_category
DS1_IMG_000792__DS1_IMG_003331,DS1_IMG_000792,DS1_IMG_003331,IMG_1598_6554f616,IMG_3603_0f066e15,1,2,Earrings,Necklace,train,0,negative,cross_category
DS1_IMG_000793__DS1_IMG_000794,DS1_IMG_000793,DS1_IMG_000794,IMG_1599_fd3daedc,IMG_1599_fd3daedc,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000793__DS1_IMG_000795,DS1_IMG_000793,DS1_IMG_000795,IMG_1599_fd3daedc,IMG_1599_fd3daedc,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_000793__DS1_IMG_002338,DS1_IMG_000793,DS1_IMG_002338,IMG_1599_fd3daedc,IMG_1496_85f14f8c,1,2,Earrings,Necklace,train,0,negative,cross_category
